id,time_step,birth_time,death_time,x,y,next_id,prev_id
8,5,0,38,516,387,127,9
8,6,0,38,517,387,127,9
8,7,0,38,518,387,127,9
8,8,0,38,519,387,127,9
8,9,0,38,520,388,127,9
8,10,0,38,519,387,127,9
8,11,0,38,520,387,127,9
8,12,0,38,522,389,127,9
8,13,0,38,522,390,127,9
8,14,0,38,523,391,127,9
8,15,0,38,524,392,127,9
8,16,0,38,525,392,127,9
8,17,0,38,526,392,127,9
8,18,0,38,527,393,127,9
8,19,0,38,528,393,127,9
8,20,0,38,529,394,127,9
8,21,0,38,530,394,127,9
8,22,0,38,531,395,127,9
8,23,0,38,532,396,127,9
8,24,0,38,533,397,127,9
8,25,0,38,534,398,127,264
8,26,0,38,535,399,127,264
8,27,0,38,536,400,127,320
8,28,0,38,537,401,127,320
8,29,0,38,536,402,127,320
8,30,0,38,535,403,127,320
8,31,0,38,536,404,127,320
8,32,0,38,536,406,127,320
8,33,0,38,536,407,127,320
8,34,0,38,537,408,127,320
8,35,0,38,538,409,127,320
8,36,0,38,539,410,127,320
8,37,0,38,538,411,127,320
9,0,0,25,524,388,8,10
9,1,0,25,525,387,8,11
9,2,0,25,526,387,8,11
9,3,0,25,527,387,8,11
9,4,0,25,528,388,8,11
9,5,0,25,527,387,8,11
9,6,0,25,528,388,8,11
9,7,0,25,529,388,8,11
9,8,0,25,530,388,8,11
9,9,0,25,531,388,8,11
9,10,0,25,532,389,8,11
9,11,0,25,531,388,8,11
9,12,0,25,534,391,8,11
9,13,0,25,535,391,8,11
9,14,0,25,536,392,8,11
9,15,0,25,537,393,8,11
9,16,0,25,538,393,8,11
9,17,0,25,537,392,8,11
9,18,0,25,538,393,8,11
9,19,0,25,539,394,8,11
9,20,0,25,538,394,8,264
9,21,0,25,537,395,8,264
9,22,0,25,538,396,8,264
9,23,0,25,539,397,8,264
9,24,0,25,539,398,8,264
10,0,0,1,531,389,9,11
11,0,0,28,539,390,10,12
11,1,0,28,538,388,9,12
11,2,0,28,538,387,9,12
11,3,0,28,539,387,9,12
11,4,0,28,539,388,9,12
11,5,0,28,539,387,9,12
11,6,0,28,540,388,9,12
11,7,0,28,540,387,9,12
11,8,0,28,540,388,9,12
11,9,0,28,541,387,9,12
11,10,0,28,542,388,9,12
11,11,0,28,543,388,9,196
11,12,0,28,546,391,9,196
11,13,0,28,547,391,9,196
11,14,0,28,546,392,9,196
11,15,0,28,547,393,9,196
11,16,0,28,548,393,9,196
11,17,0,28,549,393,9,196
11,18,0,28,551,395,9,196
11,19,0,28,552,396,9,254
11,20,0,28,553,397,264,254
11,21,0,28,554,397,264,271
11,22,0,28,555,398,264,271
11,23,0,28,555,400,264,271
11,24,0,28,557,402,264,128
11,25,0,28,556,404,264,128
11,26,0,28,556,405,264,128
11,27,0,28,557,407,264,128
12,0,0,11,549,389,11,13
12,1,0,11,548,388,11,128
12,2,0,11,549,388,11,128
12,3,0,11,548,387,11,128
12,4,0,11,549,388,11,128
12,5,0,11,550,389,11,128
12,6,0,11,549,388,11,128
12,7,0,11,550,389,11,128
12,8,0,11,549,388,11,128
12,9,0,11,550,389,11,128
12,10,0,11,549,388,11,128
13,0,0,18,561,389,12,14
13,1,0,18,562,389,128,14
13,2,0,18,563,389,128,14
13,3,0,18,564,389,128,14
13,4,0,18,565,389,128,14
13,5,0,18,566,389,128,14
13,6,0,18,567,389,128,14
13,7,0,18,568,389,128,14
13,8,0,18,569,389,128,14
13,9,0,18,570,390,128,14
13,10,0,18,569,389,128,14
13,11,0,18,570,389,128,14
13,12,0,18,571,392,128,14
13,13,0,18,570,393,128,14
13,14,0,18,572,395,128,14
13,15,0,18,573,395,128,14
13,16,0,18,572,396,128,14
13,17,0,18,573,397,128,14
14,0,0,27,572,388,13,15
14,1,0,27,573,388,13,15
14,2,0,27,574,388,13,15
14,3,0,27,574,389,13,15
14,4,0,27,573,388,13,15
14,5,0,27,574,388,13,15
14,6,0,27,575,389,13,15
14,7,0,27,575,388,13,15
14,8,0,27,576,388,13,16
14,9,0,27,576,389,13,16
14,10,0,27,575,388,13,187
14,11,0,27,577,389,13,187
14,12,0,27,578,392,13,187
14,13,0,27,580,394,13,187
14,14,0,27,580,395,13,187
14,15,0,27,579,397,13,223
14,16,0,27,579,398,13,223
14,17,0,27,580,398,13,223
14,18,0,27,578,400,128,223
14,19,0,27,577,402,128,255
14,20,0,27,578,402,128,255
14,21,0,27,577,403,128,188
14,22,0,27,579,405,128,280
14,23,0,27,577,408,128,247
14,24,0,27,577,410,128,247
14,25,0,27,577,412,128,247
14,26,0,27,578,414,312,247
15,0,0,8,579,388,14,16
15,1,0,8,580,389,14,16
15,2,0,8,580,388,14,16
15,3,0,8,581,389,14,16
15,4,0,8,581,388,14,16
15,5,0,8,582,389,14,16
15,6,0,8,581,388,14,16
15,7,0,8,582,389,14,16
16,0,0,13,587,389,15,17
16,1,0,13,586,388,15,17
16,2,0,13,587,389,15,17
16,3,0,13,588,389,15,17
16,4,0,13,587,388,15,17
16,5,0,13,588,388,15,17
16,6,0,13,589,389,15,17
16,7,0,13,590,389,15,17
16,8,0,13,589,388,14,17
16,9,0,13,590,389,14,17
16,10,0,13,591,389,187,188
16,11,0,13,592,390,187,188
16,12,0,13,590,388,187,188
17,0,0,10,598,389,16,18
17,1,0,10,599,390,16,18
17,2,0,10,598,389,16,137
17,3,0,10,599,389,16,146
17,4,0,10,600,390,16,146
17,5,0,10,599,389,16,146
17,6,0,10,600,390,16,146
17,7,0,10,599,389,16,146
17,8,0,10,598,390,16,146
17,9,0,10,597,389,16,182
18,0,0,-1,611,390,17,19
18,1,0,-1,612,390,17,19
18,2,0,-1,613,390,137,19
18,3,0,-1,614,391,146,19
18,4,0,-1,615,390,146,19
18,5,0,-1,616,390,146,19
18,6,0,-1,617,391,146,19
18,7,0,-1,617,390,146,19
18,8,0,-1,618,391,146,19
18,9,0,-1,619,392,146,19
18,10,0,-1,622,394,146,19
18,11,0,-1,624,391,197,19
18,12,0,-1,630,397,201,19
18,13,0,-1,634,401,201,19
18,14,0,-1,640,405,201,19
18,15,0,-1,641,406,201,225
18,16,0,-1,643,407,237,225
18,17,0,-1,644,408,208,225
18,18,0,-1,646,410,208,249
18,19,0,-1,648,411,208,249
18,20,0,-1,649,412,208,249
18,21,0,-1,650,412,208,268
18,22,0,-1,651,413,208,268
18,23,0,-1,653,415,217,258
18,24,0,-1,655,417,217,258
18,25,0,-1,657,419,273,258
18,26,0,-1,658,420,273,258
18,27,0,-1,660,421,273,258
18,28,0,-1,661,422,273,258
18,29,0,-1,662,423,273,258
18,30,0,-1,663,424,273,258
18,31,0,-1,665,426,273,258
18,32,0,-1,666,426,273,258
18,33,0,-1,667,427,273,258
18,34,0,-1,668,428,273,258
18,35,0,-1,669,429,273,258
18,36,0,-1,671,430,273,258
18,37,0,-1,672,431,273,258
18,38,0,-1,673,431,273,258
18,39,0,-1,674,432,273,258
18,40,0,-1,675,431,273,258
18,41,0,-1,676,431,273,258
18,42,0,-1,677,431,273,258
18,43,0,-1,678,431,273,258
18,44,0,-1,679,431,273,258
18,45,0,-1,680,430,273,258
18,46,0,-1,681,431,273,258
18,47,0,-1,682,431,273,258
18,48,0,-1,683,430,273,258
18,49,0,-1,684,429,273,258
18,50,0,-1,685,429,273,258
18,51,0,-1,685,428,273,258
18,52,0,-1,686,428,273,258
18,53,0,-1,687,427,273,258
18,54,0,-1,688,427,273,258
18,55,0,-1,689,426,273,258
18,56,0,-1,690,425,273,258
18,57,0,-1,691,425,273,258
18,58,0,-1,692,425,273,258
18,59,0,-1,692,424,273,258
18,60,0,-1,692,423,273,258
18,61,0,-1,693,422,273,258
18,62,0,-1,692,421,273,258
18,63,0,-1,691,420,273,258
18,64,0,-1,690,419,273,258
18,65,0,-1,690,418,273,258
18,66,0,-1,690,417,273,258
18,67,0,-1,691,417,273,258
18,68,0,-1,689,415,273,258
18,69,0,-1,690,414,273,258
18,70,0,-1,688,412,273,258
18,71,0,-1,687,411,273,258
18,72,0,-1,685,409,273,864
18,73,0,-1,684,408,273,864
18,74,0,-1,682,405,273,864
18,75,0,-1,681,404,273,864
18,76,0,-1,679,401,273,864
18,77,0,-1,679,400,273,864
18,78,0,-1,678,399,273,864
18,79,0,-1,679,398,943,864
18,80,0,-1,680,397,943,864
18,81,0,-1,681,396,943,963
18,82,0,-1,680,395,943,963
18,83,0,-1,681,395,943,963
18,84,0,-1,680,394,943,963
18,85,0,-1,679,393,997,963
18,86,0,-1,680,394,997,963
18,87,0,-1,679,393,997,963
18,88,0,-1,680,393,997,963
18,89,0,-1,681,394,997,963
18,90,0,-1,682,394,997,963
18,91,0,-1,681,393,997,963
18,92,0,-1,682,393,273,963
18,93,0,-1,683,393,273,963
18,94,0,-1,684,393,273,963
18,95,0,-1,685,393,273,963
18,96,0,-1,686,394,1083,963
18,97,0,-1,685,393,1083,963
18,98,0,-1,686,393,1083,963
18,99,0,-1,685,392,1083,963
18,100,0,-1,686,392,1083,963
19,0,0,19,624,392,18,20
19,1,0,19,625,391,18,20
19,2,0,19,626,391,18,20
19,3,0,19,627,390,18,20
19,4,0,19,628,390,18,20
19,5,0,19,629,389,18,20
19,6,0,19,629,390,18,20
19,7,0,19,628,389,18,20
19,8,0,19,629,390,18,20
19,9,0,19,630,390,18,20
19,10,0,19,629,389,18,20
19,11,0,19,630,388,18,20
19,12,0,19,636,394,18,20
19,13,0,19,640,393,18,20
19,14,0,19,641,394,18,20
19,15,0,19,643,392,225,20
19,16,0,19,643,391,225,238
19,17,0,19,644,390,225,244
19,18,0,19,643,389,225,250
20,0,0,16,635,390,19,21
20,1,0,16,636,389,19,21
20,2,0,16,637,390,19,21
20,3,0,16,636,389,19,21
20,4,0,16,637,390,19,21
20,5,0,16,638,389,19,21
20,6,0,16,639,390,19,21
20,7,0,16,640,389,19,21
20,8,0,16,641,390,19,21
20,9,0,16,641,389,19,21
20,10,0,16,642,389,19,21
20,11,0,16,643,389,19,21
20,12,0,16,644,388,19,21
20,13,0,16,645,387,19,21
20,14,0,16,644,387,19,218
20,15,0,16,643,386,19,226
21,0,0,18,645,389,20,22
21,1,0,18,646,389,20,23
21,2,0,18,647,390,20,23
21,3,0,18,648,390,20,23
21,4,0,18,649,390,20,152
21,5,0,18,650,390,20,152
21,6,0,18,650,389,20,152
21,7,0,18,651,390,20,152
21,8,0,18,650,389,20,152
21,9,0,18,649,389,20,152
