id,time_step,birth_time,death_time,x,y,next_id,prev_id
8,72,0,-1,418,388,679,198
8,73,0,-1,419,389,679,198
8,74,0,-1,418,388,679,198
8,75,0,-1,419,388,679,198
8,76,0,-1,420,389,679,198
8,77,0,-1,421,390,679,198
8,78,0,-1,422,391,679,198
8,79,0,-1,421,390,679,198
8,80,0,-1,420,389,679,198
8,81,0,-1,421,389,679,198
8,82,0,-1,422,389,679,198
8,83,0,-1,423,389,679,198
8,84,0,-1,424,390,679,198
8,85,0,-1,423,389,679,198
8,86,0,-1,424,389,679,198
8,87,0,-1,425,389,1035,198
8,88,0,-1,426,389,1035,198
8,89,0,-1,427,389,1035,198
8,90,0,-1,428,389,1035,198
8,91,0,-1,429,389,1035,198
8,92,0,-1,430,389,1035,198
8,93,0,-1,431,389,1035,198
8,94,0,-1,432,389,1035,198
8,95,0,-1,433,389,1107,198
8,96,0,-1,434,389,1107,198
8,97,0,-1,435,389,1107,198
8,98,0,-1,436,389,1107,198
8,99,0,-1,437,389,1107,1057
8,100,0,-1,438,389,1107,1057
9,0,0,15,398,387,8,10
9,1,0,15,397,386,8,10
9,2,0,15,398,387,8,10
9,3,0,15,398,386,8,10
9,4,0,15,399,386,8,10
9,5,0,15,400,387,8,10
9,6,0,15,399,386,8,10
9,7,0,15,400,387,8,10
9,8,0,15,399,386,8,10
9,9,0,15,400,387,8,10
9,10,0,15,401,387,8,10
9,11,0,15,402,387,8,198
9,12,0,15,403,387,8,198
9,13,0,15,404,388,8,198
9,14,0,15,405,389,8,198
10,0,0,11,407,388,9,11
10,1,0,11,406,387,9,11
10,2,0,11,407,388,9,11
10,3,0,11,406,387,9,11
10,4,0,11,407,388,9,11
10,5,0,11,406,387,9,11
10,6,0,11,407,388,9,11
10,7,0,11,406,387,9,172
10,8,0,11,407,386,9,172
10,9,0,11,406,387,9,172
10,10,0,11,407,386,9,172
11,0,0,13,414,387,10,12
11,1,0,13,415,387,10,12
11,2,0,13,416,387,10,12
11,3,0,13,417,388,10,12
11,4,0,13,418,388,10,12
11,5,0,13,419,387,10,12
11,6,0,13,420,387,10,12
11,7,0,13,421,387,172,12
11,8,0,13,422,387,172,12
11,9,0,13,423,388,172,182
11,10,0,13,422,387,172,182
11,11,0,13,423,387,172,182
11,12,0,13,424,388,172,208
12,0,0,9,422,387,11,13
12,1,0,9,423,388,11,13
12,2,0,9,424,387,11,13
12,3,0,9,425,387,11,142
12,4,0,9,426,387,11,142
12,5,0,9,427,387,11,142
12,6,0,9,428,388,11,142
12,7,0,9,429,389,11,142
12,8,0,9,428,388,11,142
13,0,0,3,431,388,12,14
13,1,0,3,430,387,12,14
13,2,0,3,431,387,12,14
14,0,0,11,440,388,13,15
14,1,0,11,439,387,13,125
14,2,0,11,440,387,13,133
14,3,0,11,441,387,142,133
14,4,0,11,442,387,142,153
14,5,0,11,443,387,142,153
14,6,0,11,444,388,142,153
14,7,0,11,445,389,142,153
14,8,0,11,444,388,142,153
14,9,0,11,443,387,142,153
14,10,0,11,444,388,142,153
15,0,0,10,452,389,14,16
15,1,0,10,453,389,125,16
15,2,0,10,454,389,133,16
15,3,0,10,455,389,133,16
15,4,0,10,456,389,153,16
15,5,0,10,457,389,153,16
15,6,0,10,457,388,153,16
15,7,0,10,458,388,153,16
15,8,0,10,459,388,153,16
15,9,0,10,460,389,153,16
16,0,0,43,463,388,15,17
16,1,0,43,464,388,15,17
16,2,0,43,465,388,15,17
16,3,0,43,466,388,15,17
16,4,0,43,467,389,15,17
16,5,0,43,466,388,15,17
16,6,0,43,467,388,15,17
16,7,0,43,468,388,15,17
16,8,0,43,469,388,15,17
16,9,0,43,470,388,15,17
16,10,0,43,471,388,192,17
16,11,0,43,472,388,192,17
16,12,0,43,473,389,192,17
16,13,0,43,474,390,192,216
16,14,0,43,474,389,192,216
16,15,0,43,474,390,192,216
16,16,0,43,475,391,192,216
16,17,0,43,476,391,192,216
16,18,0,43,477,391,192,216
16,19,0,43,478,392,192,216
16,20,0,43,479,392,192,216
16,21,0,43,480,393,192,275
16,22,0,43,481,393,192,275
16,23,0,43,482,393,192,275
16,24,0,43,483,394,192,275
16,25,0,43,484,394,192,275
16,26,0,43,485,395,192,275
16,27,0,43,485,394,192,275
16,28,0,43,486,395,192,275
16,29,0,43,487,395,192,359
16,30,0,43,488,396,192,359
16,31,0,43,489,397,192,359
16,32,0,43,490,397,192,359
16,33,0,43,491,398,192,378
16,34,0,43,492,399,192,378
16,35,0,43,493,400,192,378
16,36,0,43,494,401,192,378
16,37,0,43,495,402,192,378
16,38,0,43,495,403,192,457
16,39,0,43,494,402,192,457
16,40,0,43,495,403,192,457
16,41,0,43,494,402,192,457
16,42,0,43,495,403,192,457
17,0,0,13,476,389,16,18
17,1,0,13,477,389,16,18
17,2,0,13,478,388,16,18
17,3,0,13,477,389,16,18
17,4,0,13,478,390,16,18
17,5,0,13,477,389,16,18
17,6,0,13,478,389,16,18
17,7,0,13,477,388,16,18
17,8,0,13,477,389,16,18
17,9,0,13,477,388,16,18
17,10,0,13,478,389,16,18
17,11,0,13,479,390,16,18
17,12,0,13,479,389,16,18
18,0,0,31,483,390,17,19
18,1,0,31,484,390,17,19
18,2,0,31,485,389,17,19
18,3,0,31,486,390,17,19
18,4,0,31,485,389,17,19
18,5,0,31,486,390,17,161
18,6,0,31,485,389,17,161
18,7,0,31,486,389,17,161
18,8,0,31,487,389,17,161
18,9,0,31,488,390,17,161
18,10,0,31,488,389,17,161
18,11,0,31,489,390,17,161
18,12,0,31,488,389,17,161
18,13,0,31,490,390,216,161
18,14,0,31,491,391,216,161
18,15,0,31,492,392,216,161
18,16,0,31,493,393,216,161
18,17,0,31,492,392,216,161
18,18,0,31,493,393,216,161
18,19,0,31,494,394,216,161
18,20,0,31,495,394,216,161
18,21,0,31,496,395,275,161
18,22,0,31,497,395,275,161
18,23,0,31,498,395,275,302
18,24,0,31,499,395,275,302
18,25,0,31,500,396,275,302
18,26,0,31,500,398,275,302
18,27,0,31,501,399,275,302
18,28,0,31,500,398,275,302
18,29,0,31,501,398,359,302
18,30,0,31,502,399,359,302
19,0,0,5,490,391,18,20
19,1,0,5,491,391,18,20
19,2,0,5,491,390,18,20
19,3,0,5,492,391,18,20
19,4,0,5,493,391,18,20
20,0,0,70,501,389,19,21
20,1,0,70,502,390,19,21
20,2,0,70,501,389,19,134
20,3,0,70,502,389,19,134
20,4,0,70,503,390,19,134
20,5,0,70,502,389,161,134
20,6,0,70,503,389,161,134
20,7,0,70,504,389,161,134
20,8,0,70,505,389,161,134
20,9,0,70,506,389,161,134
20,10,0,70,507,389,161,134
20,11,0,70,508,389,161,134
20,12,0,70,509,389,161,134
20,13,0,70,508,390,161,134
20,14,0,70,509,391,161,134
20,15,0,70,510,392,161,134
20,16,0,70,511,392,161,134
20,17,0,70,512,393,161,134
20,18,0,70,513,393,161,134
20,19,0,70,514,394,161,134
20,20,0,70,515,395,161,134
20,21,0,70,516,395,161,134
20,22,0,70,517,396,161,134
20,23,0,70,518,397,161,134
20,24,0,70,519,398,161,134
20,25,0,70,520,398,161,134
20,26,0,70,521,400,161,134
20,27,0,70,522,401,161,134
20,28,0,70,523,402,161,134
20,29,0,70,524,403,161,134
20,30,0,70,523,404,302,134
20,31,0,70,524,405,302,134
20,32,0,70,523,406,302,134
20,33,0,70,524,407,302,134
20,34,0,70,525,409,302,134
20,35,0,70,526,410,302,134
20,36,0,70,525,411,302,134
20,37,0,70,525,412,302,134
20,38,0,70,525,413,302,134
20,39,0,70,524,412,302,134
20,40,0,70,524,413,378,134
20,41,0,70,525,414,378,134
20,42,0,70,526,414,378,134
20,43,0,70,526,415,378,134
20,44,0,70,527,416,378,134
20,45,0,70,526,415,378,529
20,46,0,70,526,417,378,529
20,47,0,70,527,417,378,529
20,48,0,70,526,418,378,529
20,49,0,70,525,417,582,529
20,50,0,70,526,418,582,529
20,51,0,70,527,418,582,529
20,52,0,70,527,419,582,630
20,53,0,70,526,418,582,630
20,54,0,70,527,418,582,630
20,55,0,70,528,419,582,630
20,56,0,70,528,418,582,630
20,57,0,70,527,417,582,630
20,58,0,70,528,416,582,695
20,59,0,70,527,415,582,695
20,60,0,70,526,414,582,695
20,61,0,70,525,413,582,695
20,62,0,70,525,412,582,695
20,63,0,70,525,411,582,695
20,64,0,70,526,412,582,695
20,65,0,70,525,411,582,695
20,66,0,70,523,409,582,695
20,67,0,70,522,407,582,695
20,68,0,70,523,408,582,695
20,69,0,70,524,406,582,695
21,0,0,3,513,389,20,22
21,1,0,3,514,389,20,22
21,2,0,3,515,390,134,22
22,0,0,75,525,389,21,23
22,1,0,75,526,389,21,23
22,2,0,75,527,389,21,23
22,3,0,75,528,389,143,144
22,4,0,75,529,389,143,144
22,5,0,75,530,389,143,144
22,6,0,75,531,389,143,144
22,7,0,75,532,389,143,144
22,8,0,75,533,389,143,144
22,9,0,75,534,390,143,144
22,10,0,75,533,389,143,144
22,11,0,75,534,390,143,144
22,12,0,75,533,389,143,144
22,13,0,75,532,390,143,144
22,14,0,75,533,391,143,144
22,15,0,75,534,392,225,144
22,16,0,75,535,393,225,144
22,17,0,75,536,393,225,144
22,18,0,75,537,394,225,144
22,19,0,75,538,395,225,144
22,20,0,75,539,396,225,144
22,21,0,75,540,397,225,144
22,22,0,75,541,398,225,144
22,23,0,75,542,399,225,144
22,24,0,75,544,401,225,144
22,25,0,75,545,402,225,144
22,26,0,75,547,404,331,332
22,27,0,75,549,406,331,332
22,28,0,75,547,407,331,332
22,29,0,75,548,408,360,332
22,30,0,75,548,411,360,332
22,31,0,75,548,412,360,379
22,32,0,75,549,413,360,379
22,33,0,75,551,416,360,154
22,34,0,75,551,418,360,154
22,35,0,75,553,420,360,154
22,36,0,75,551,422,360,154
22,37,0,75,551,423,444,154
22,38,0,75,550,424,444,154
22,39,0,75,551,425,444,154
22,40,0,75,551,426,444,154
22,41,0,75,551,427,444,154
22,42,0,75,552,428,444,154
22,43,0,75,553,429,444,154
22,44,0,75,553,430,444,154
22,45,0,75,554,431,530,154
22,46,0,75,553,432,530,154
22,47,0,75,554,433,530,154
22,48,0,75,554,434,530,154
22,49,0,75,555,435,530,154
22,50,0,75,555,436,530,154
22,51,0,75,556,437,530,154
22,52,0,75,557,438,530,154
22,53,0,75,558,439,530,641
22,54,0,75,557,438,530,641
22,55,0,75,557,437,530,641
22,56,0,75,558,436,530,641
22,57,0,75,559,435,530,641
22,58,0,75,560,434,530,312
22,59,0,75,560,432,530,713
22,60,0,75,559,430,530,713
22,61,0,75,560,428,530,713
22,62,0,75,559,427,530,713
22,63,0,75,559,425,530,713
22,64,0,75,559,424,530,713
22,65,0,75,559,423,530,713
22,66,0,75,559,422,530,810
22,67,0,75,561,420,530,810
22,68,0,75,562,419,530,840
22,69,0,75,564,415,530,840
22,70,0,75,565,413,866,840
22,71,0,75,563,411,866,840
22,72,0,75,564,410,866,840
22,73,0,75,566,408,866,903
22,74,0,75,564,406,866,903
23,0,0,3,532,389,22,24
23,1,0,3,533,389,22,24
23,2,0,3,534,390,22,24
24,0,0,4,539,390,23,25
24,1,0,4,540,390,23,25
24,2,0,4,541,389,23,25
24,3,0,4,542,390,144,25
25,0,0,11,551,389,24,26
25,1,0,11,552,388,24,26
25,2,0,11,553,389,24,26
25,3,0,11,554,389,24,26
25,4,0,11,555,390,154,26
25,5,0,11,554,389,154,26
25,6,0,11,555,389,154,26
25,7,0,11,556,389,154,26
25,8,0,11,557,390,154,26
25,9,0,11,556,389,154,26
25,10,0,11,557,390,154,26
26,0,0,19,561,389,25,27
26,1,0,19,562,389,25,27
26,2,0,19,563,390,25,27
26,3,0,19,563,389,25,27
26,4,0,19,564,389,25,27
26,5,0,19,564,388,25,27
26,6,0,19,565,389,25,27
26,7,0,19,566,388,25,27
26,8,0,19,567,389,25,27
26,9,0,19,568,389,25,27
26,10,0,19,569,389,25,27
26,11,0,19,570,389,200,27
26,12,0,19,571,389,200,27
26,13,0,19,572,390,200,27
26,14,0,19,573,391,200,27
26,15,0,19,572,392,200,27
26,16,0,19,574,394,200,27
26,17,0,19,575,395,200,27
26,18,0,19,576,395,200,27
27,0,0,22,573,389,26,28
27,1,0,22,574,390,26,28
27,2,0,22,573,389,26,28
27,3,0,22,572,388,26,145
27,4,0,22,574,389,26,145
27,5,0,22,575,389,26,145
27,6,0,22,576,389,26,145
27,7,0,22,577,389,26,145
27,8,0,22,578,389,26,145
27,9,0,22,579,389,26,145
27,10,0,22,580,389,26,145
27,11,0,22,581,389,26,145
27,12,0,22,582,389,26,28
27,13,0,22,581,390,26,28
27,14,0,22,582,391,26,28
27,15,0,22,584,393,26,28
27,16,0,22,584,394,26,28
27,17,0,22,583,395,26,240
27,18,0,22,584,396,26,240
27,19,0,22,586,396,254,255
27,20,0,22,588,395,254,255
27,21,0,22,590,395,276,277
28,0,0,17,585,389,27,29
28,1,0,17,586,389,27,29
28,2,0,17,586,388,27,135
28,3,0,17,587,389,145,135
28,4,0,17,588,389,145,135
28,5,0,17,589,389,145,135
28,6,0,17,590,389,145,135
28,7,0,17,591,389,145,135
28,8,0,17,592,389,145,135
28,9,0,17,593,389,145,135
28,10,0,17,594,389,145,135
28,11,0,17,595,389,145,193
28,12,0,17,596,389,27,193
28,13,0,17,595,390,27,217
28,14,0,17,594,391,27,217
28,15,0,17,595,390,27,226
28,16,0,17,588,383,27,233
29,0,0,3,598,389,28,30
29,1,0,3,599,389,28,30
29,2,0,3,600,390,135,30
30,0,0,8,611,389,29,31
30,1,0,8,610,388,29,31
30,2,0,8,609,388,29,136
30,3,0,8,610,389,146,136
30,4,0,8,611,389,146,136
30,5,0,8,612,390,146,136
30,6,0,8,611,389,146,136
30,7,0,8,612,390,146,136
31,0,0,18,622,389,30,32
31,1,0,18,623,389,30,32
31,2,0,18,624,389,136,32
31,3,0,18,625,389,136,32
31,4,0,18,626,390,136,32
31,5,0,18,625,389,136,32
31,6,0,18,626,389,136,32
31,7,0,18,627,389,136,32
31,8,0,18,628,389,136,32
31,9,0,18,627,388,136,32
31,10,0,18,628,389,136,32
31,11,0,18,629,389,177,32
31,12,0,18,630,389,177,32
31,13,0,18,631,389,177,32
31,14,0,18,632,391,177,32
31,15,0,18,636,394,177,227
31,16,0,18,641,392,235,33
31,17,0,18,643,391,243,33
32,0,0,15,633,388,31,33
32,1,0,15,634,388,31,33
32,2,0,15,635,388,31,33
32,3,0,15,636,389,31,33
32,4,0,15,635,388,31,33
32,5,0,15,636,388,31,33
32,6,0,15,637,388,31,33
32,7,0,15,638,388,31,33
32,8,0,15,639,389,31,33
32,9,0,15,639,388,31,33
32,10,0,15,639,389,31,33
32,11,0,15,638,388,31,33
32,12,0,15,639,389,31,33
32,13,0,15,637,387,31,33
32,14,0,15,638,388,31,33
33,0,0,20,640,388,32,34
33,1,0,20,641,388,32,126
33,2,0,20,642,388,32,126
33,3,0,20,643,389,32,126
33,4,0,20,642,388,32,126
33,5,0,20,643,388,32,126
33,6,0,20,644,389,32,126
33,7,0,20,645,389,32,126
33,8,0,20,646,389,32,126
33,9,0,20,645,388,32,126
33,10,0,20,646,389,32,126
33,11,0,20,647,390,32,126
33,12,0,20,648,390,32,126
33,13,0,20,649,391,32,126
33,14,0,20,649,392,32,126
33,15,0,20,652,394,227,126
33,16,0,20,654,396,31,126
33,17,0,20,655,396,31,126
33,18,0,20,656,397,250,126
33,19,0,20,662,402,260,126
34,0,0,1,647,389,33,35
35,0,0,25,659,389,34,36
35,1,0,25,660,388,126,36
35,2,0,25,661,388,126,36
35,3,0,25,662,388,126,36
35,4,0,25,663,388,126,36
35,5,0,25,664,389,126,36
35,6,0,25,665,389,126,36
35,7,0,25,666,388,126,36
35,8,0,25,667,389,126,36
35,9,0,25,666,388,126,36
35,10,0,25,665,389,126,194
35,11,0,25,666,389,126,194
35,12,0,25,667,390,126,194
35,13,0,25,668,391,126,194
35,14,0,25,669,392,126,194
35,15,0,25,668,393,126,194
35,16,0,25,670,395,126,194
35,17,0,25,671,396,126,194
35,18,0,25,672,396,126,194
35,19,0,25,676,399,126,194
35,20,0,25,677,399,126,194
35,21,0,25,679,401,126,194
35,22,0,25,680,402,126,294
35,23,0,25,681,403,126,183
35,24,0,25,681,406,126,183
36,0,0,16,671,389,35,37
36,1,0,16,672,389,35,37
36,2,0,16,673,389,35,37
36,3,0,16,674,389,35,37
36,4,0,16,675,389,35,37
36,5,0,16,675,388,35,37
36,6,0,16,676,389,35,37
36,7,0,16,677,389,35,37
36,8,0,16,678,389,35,37
36,9,0,16,679,389,35,37
36,10,0,16,680,389,194,37
36,11,0,16,681,389,194,37
36,12,0,16,682,389,194,37
36,13,0,16,681,390,194,37
36,14,0,16,683,392,194,37
36,15,0,16,684,393,194,37
37,0,0,20,683,389,36,38
37,1,0,20,684,390,36,38
37,2,0,20,683,389,36,38
37,3,0,20,684,389,36,38
37,4,0,20,685,389,36,38
37,5,0,20,686,390,36,38
37,6,0,20,687,390,36,38
37,7,0,20,688,391,36,40
37,8,0,20,687,390,36,40
37,9,0,20,688,390,36,40
37,10,0,20,689,390,36,40
37,11,0,20,690,390,36,40
37,12,0,20,691,390,36,40
37,13,0,20,693,392,36,155
37,14,0,20,693,393,36,155
37,15,0,20,694,395,36,155
37,16,0,20,693,396,194,236
37,17,0,20,693,397,194,183
37,18,0,20,693,398,194,183
37,19,0,20,691,400,194,183
38,0,0,7,694,393,37,39
38,1,0,7,693,392,37,39
38,2,0,7,692,391,37,39
38,3,0,7,691,390,37,39
38,4,0,7,692,391,37,39
38,5,0,7,693,391,37,40
38,6,0,7,693,392,37,40
39,0,0,5,694,401,38,40
39,1,0,5,695,400,38,40
39,2,0,5,694,399,38,40
39,3,0,5,694,398,38,40
39,4,0,5,695,397,38,40
40,0,0,13,696,409,39,41
40,1,0,13,694,407,39,41
40,2,0,13,694,406,39,41
40,3,0,13,694,405,39,41
40,4,0,13,694,404,39,155
40,5,0,13,694,403,38,155
40,6,0,13,694,402,38,155
40,7,0,13,694,401,37,155
40,8,0,13,694,400,37,155
40,9,0,13,694,399,37,155
40,10,0,13,694,398,37,155
40,11,0,13,695,397,37,155
40,12,0,13,695,396,37,155
41,0,0,10,698,417,40,42
41,1,0,10,698,418,40,127
41,2,0,10,698,417,40,127
41,3,0,10,699,418,40,43
41,4,0,10,699,420,155,43
41,5,0,10,699,421,155,43
41,6,0,10,699,420,155,43
41,7,0,10,699,419,155,43
41,8,0,10,699,420,155,178
41,9,0,10,699,421,183,178
42,0,0,1,697,424,41,43
43,0,0,8,697,431,42,44
43,1,0,8,696,432,127,45
43,2,0,8,696,431,127,45
43,3,0,8,696,430,41,45
43,4,0,8,697,429,41,45
43,5,0,8,698,428,41,45
43,6,0,8,699,427,41,45
43,7,0,8,700,426,41,45
44,0,0,1,696,438,43,45
45,0,0,17,696,445,44,46
45,1,0,17,697,444,43,46
45,2,0,17,694,441,43,137
45,3,0,17,694,440,43,137
45,4,0,17,694,439,43,137
45,5,0,17,694,438,43,137
45,6,0,17,694,437,43,137
45,7,0,17,694,436,43,137
45,8,0,17,694,435,178,137
45,9,0,17,694,434,178,137
45,10,0,17,695,433,178,137
45,11,0,17,695,432,178,137
45,12,0,17,694,431,178,137
45,13,0,17,696,429,178,137
45,14,0,17,695,428,178,137
45,15,0,17,696,427,178,137
45,16,0,17,697,426,178,137
46,0,0,15,694,458,45,47
46,1,0,15,694,457,45,47
46,2,0,15,695,456,137,47
46,3,0,15,694,455,137,47
46,4,0,15,694,454,137,47
46,5,0,15,694,453,137,47
46,6,0,15,694,452,137,47
46,7,0,15,694,451,137,47
46,8,0,15,694,450,137,47
46,9,0,15,694,449,137,47
46,10,0,15,694,448,137,47
46,11,0,15,694,447,137,47
46,12,0,15,694,446,137,47
46,13,0,15,696,444,137,47
46,14,0,15,695,443,137,47
47,0,0,27,697,469,46,48
47,1,0,27,697,468,46,48
47,2,0,27,694,465,46,48
47,3,0,27,694,464,46,48
47,4,0,27,694,463,46,48
47,5,0,27,695,462,46,48
47,6,0,27,694,461,46,48
47,7,0,27,694,460,46,48
47,8,0,27,693,459,46,48
47,9,0,27,694,458,46,48
47,10,0,27,694,457,46,48
47,11,0,27,695,456,46,48
47,12,0,27,694,455,46,48
47,13,0,27,694,454,46,48
47,14,0,27,695,453,46,48
47,15,0,27,696,452,228,48
47,16,0,27,696,451,228,48
