id,time_step,birth_time,death_time,x,y,next_id,prev_id
38,23,0,24,734,326,360,398
39,0,0,11,732,348,38,40
39,1,0,11,732,347,38,40
39,2,0,11,731,346,38,40
39,3,0,11,732,345,38,40
39,4,0,11,732,344,38,40
39,5,0,11,733,343,38,40
39,6,0,11,732,342,38,40
39,7,0,11,732,341,38,40
39,8,0,11,733,340,38,40
39,9,0,11,733,339,38,40
39,10,0,11,733,338,38,40
40,0,0,-1,730,360,39,41
40,1,0,-1,730,359,39,41
40,2,0,-1,730,358,39,41
40,3,0,-1,731,358,39,41
40,4,0,-1,731,357,39,41
40,5,0,-1,731,356,39,41
40,6,0,-1,730,355,39,41
40,7,0,-1,731,354,39,41
40,8,0,-1,732,353,39,41
40,9,0,-1,733,352,39,41
40,10,0,-1,734,351,39,41
40,11,0,-1,732,349,237,238
40,12,0,-1,733,348,237,238
40,13,0,-1,733,347,237,238
40,14,0,-1,735,349,237,238
40,15,0,-1,734,348,237,298
40,16,0,-1,734,347,237,298
40,17,0,-1,735,348,328,298
40,18,0,-1,734,347,328,298
40,19,0,-1,735,346,237,298
40,20,0,-1,736,345,237,378
40,21,0,-1,736,343,398,378
40,22,0,-1,735,342,398,378
40,23,0,-1,735,343,398,378
40,24,0,-1,736,342,398,378
40,25,0,-1,737,341,398,378
40,26,0,-1,736,340,398,378
40,27,0,-1,735,339,398,378
40,28,0,-1,734,338,398,378
40,29,0,-1,734,337,398,378
40,30,0,-1,734,336,398,378
40,31,0,-1,733,337,398,378
40,32,0,-1,732,338,398,586
40,33,0,-1,732,339,598,586
40,34,0,-1,731,341,598,612
40,35,0,-1,731,340,598,612
40,36,0,-1,730,341,598,612
40,37,0,-1,729,340,598,612
40,38,0,-1,728,339,598,612
40,39,0,-1,727,338,598,612
40,40,0,-1,727,337,598,612
40,41,0,-1,726,338,598,612
40,42,0,-1,725,337,598,612
40,43,0,-1,724,336,598,612
40,44,0,-1,723,335,598,612
40,45,0,-1,722,334,767,612
40,46,0,-1,721,333,767,612
40,47,0,-1,720,332,767,612
